code,description
EDU_audd_8303,"Sustainable animal nutrition-feeding, cand.scient."
EDU_audd_8304,"Europæisk vindenergi, civilingeniør cand.scient."
EDU_audd_8305,"Wind Energy, cand.polyt."
EDU_audd_8306,"Sustainable Energy Engineering, cand.polyt."
EDU_audd_8307,"Intelligent Reliable Systems, cand.polyt."
EDU_audd_8308,"Communication Technologies and System Design, cand.polyt."
EDU_audd_8309,"Matematik-teknologi, cand.polyt."
EDU_audd_8310,"Security Risk Management, cand.scient.tech."
EDU_audd_8311,"Mechatronics, cand.polyt."
EDU_audd_8312,"Biomedicinsk teknologi, cand.polyt."
EDU_audd_8313,"Kemisk-biokemisk teknologi (biomasse-energi) (SDC), cand.polyt."
EDU_audd_8314,"Technology (Entrepreneurial Business Engieneering), cand.scient.tech."
EDU_audd_8315,"Sustainable Design, cand.polyt."
EDU_audd_8316,"Materials Technology, cand.polyt."
EDU_audd_8317,"Service systems design, cand.scient."
EDU_audd_8318,"Engineering (Engineering Light), cand.polyt."
EDU_audd_8319,"Business Administration and Bioentrepreneurship, cand.merc.(bio)"
EDU_audd_8320,"Autonomous Systems, cand.polyt."
EDU_audd_8321,"Urban Design, cand.scient.tech."
EDU_audd_8322,"Urban Design, cand.polyt."
EDU_audd_8323,"Industrial Design, cand.scient.tech."
EDU_audd_8324,"Industrial Design, cand.polyt."
EDU_audd_8325,"Architecture, cand.scient.tech."
EDU_audd_8326,"Architecture, cand.polyt."
EDU_audd_8327,"Sundhedsteknologi, cand.polyt."
EDU_audd_8328,"Pharmaceutical Design and Engineering, cand.polyt."
EDU_audd_8329,"Sundheds- og velfærdsteknologi (teknisk videnskab), cand.polyt."
EDU_audd_8330,"Spiludvikling og læringsteknologi, cand.polyt."
EDU_audd_8331,"Industriel produktion, civilingeniør"
EDU_audd_8332,"Medicin og teknologi, civilingeniør cand.polyt."
EDU_audd_8333,"Bioteknologi, civilingeniør cand.polyt."
EDU_audd_8334,"Kemi-miljø, civilingeniør"
EDU_audd_8335,"Byggeri og anlæg, cand.polyt."
EDU_audd_8336,"Design og innovation, civilingeniør cand.polyt."
EDU_audd_8337,"Elektronik og IT, civilingeniør"
EDU_audd_8338,"Nanoteknologi, civilingeniør"
EDU_audd_8339,"IT-informatik, civilingeniør"
EDU_audd_8340,"Teknisk una, cand.scient."
EDU_audd_8341,"Fødevareteknologi, cand.polyt."
EDU_audd_8342,"Teknologi og ledelse, civilingeniør"
EDU_audd_8343,"Energi, civilingeniør"
EDU_audd_8344,"Innovative Communication Technologies Entrepreneurship, cand.polyt."
EDU_audd_8345,"Civil and Architectural Engineering, cand.polyt."
EDU_audd_8346,"Sustainable Biotechnology, cand.polyt."
EDU_audd_8347,"Oil and Gas Technology, cand.polyt."
EDU_audd_8348,"Engineering Acoustics, cand.polyt."
EDU_audd_8349,"IT-produktudvikling, c.scient."
EDU_audd_835,Danish addiction counselor (privat udd.)
EDU_audd_8350,"IT-ledelse, cand.it."
EDU_audd_8351,"Biosystemteknologi, cand.polyt."
EDU_audd_8352,"Techno-Anthropology, cand.scient."
EDU_audd_8353,"Energisystemer, cand.polyt."
EDU_audd_8354,"Indoor Environmental and Energy Engineering, cand.polyt."
EDU_audd_8355,"Structural and Civil Engineering, cand.polyt."
EDU_audd_8356,"Veje og trafik, cand.polyt."
EDU_audd_8357,"Water and Environment Engineering, cand.polyt."
EDU_audd_8358,"Chemical and Biochemical Engineering, cand.polyt."
EDU_audd_8359,"Bygningsinformatik, cand.scient.tech."
EDU_audd_8360,"Byggeledelse, cand.polyt."
EDU_audd_8361,"Management in the Building Industry, kand.2år, cand.scient.tech."
EDU_audd_8362,"Ledelse og informatik i byggeriet, cand.scient.tech."
EDU_audd_8363,"Akvatisk videnskab og teknologi, cand.polyt."
EDU_audd_8364,"Integrated Food Studies, cand.scient.tech."
EDU_audd_8365,"Architectural Engineering, cand.polyt."
EDU_audd_8366,"Civil Engineering, cand.polyt."
EDU_audd_8367,"Materials and Manufacturing Engineering, cand.polyt."
EDU_audd_8368,"Engineering (Engineering Physics), cand.polyt."
EDU_audd_8369,"Nanomaterials and Nanophysics, cand.polyt."
EDU_audd_8370,"Nanobioteknology, cand.polyt."
EDU_audd_8371,"Medical biotechnology, cand.polyt."
EDU_audd_8372,"Sustainable Energy Engineering, cand.polyt."
EDU_audd_8373,"Sound and Music Computing, cand.polyt."
EDU_audd_8374,"Building Energy Design, cand.tech."
EDU_audd_8375,"Engineering, Innovation and Business, cand.polyt."
EDU_audd_8376,"Konstruktionsteknik, cand.polyt."
EDU_audd_8377,"Nordisk arkitektonisk kulturarv (NORDMAK), master"
EDU_audd_8378,"Technology Entrepreneurship, cand.tech."
EDU_audd_8379,"Producentvirksomhed og kulturledelse, diplomuddannelse"
EDU_audd_8380,"Kreativ musikformidling, master"
EDU_audd_8381,"Grundlæggende musikformidling, master"
EDU_audd_8382,"Kirkemusik, master"
EDU_audd_8383,"Klassisk hørelærepædagogik, master"
EDU_audd_8384,"Rytmisk korledelse, master"
EDU_audd_8385,"Rytmisk kirkemusik, master"
EDU_audd_8386,"Elite sangpædagogik, master"
EDU_audd_8387,"Sustainable Energy Systems, cand.polyt."
EDU_audd_8388,"Sustainable Energy Technologies, cand.polyt."
EDU_audd_840,Kaospilot Education
EDU_audd_8400,"Landbrugsvidenskab, bach."
EDU_audd_8401,Akademiuddannelse i ungdoms- og voksenundervisning
EDU_audd_8402,"Agrobiologi, bach."
EDU_audd_8403,"Mejeribrugsvidenskab, bach."
EDU_audd_8404,"Miljø- og fødevareøkonomi, bach."
EDU_audd_8405,"Sundhed og ernæring, bach."
EDU_audd_8406,"Fødevarevidenskab, bach."
EDU_audd_8407,"Havebrugsvidenskab, bach."
EDU_audd_8408,Akademiuddannelse i socialpædagogik
EDU_audd_8409,"Landskabsarkitektur, bach."
EDU_audd_8410,"Veterinærmedicin (KU), bach."
EDU_audd_8411,"Skovbrugsvidenskab, bach."
EDU_audd_8412,"Husdyrvidenskab, bach."
EDU_audd_8413,"Akademiuddannelse, fleksibelt forløb"
EDU_audd_8415,"Veterinærvidenskab, cand.med.vet."
EDU_audd_8416,"Animal Science, cand.scient."
EDU_audd_8417,"Dyrevidenskab, bach."
EDU_audd_8418,"Animal Science, cand.scient."
EDU_audd_8420,"Naturressourcer, bach."
EDU_audd_8421,"Plante- og fødevarevidenskab, bach."
EDU_audd_8422,"Plant Science, cand.scient."
EDU_audd_8440,Speciallærer
EDU_audd_8441,Friluftsvejleder
EDU_audd_8442,Almen uddannelse i sløjd
EDU_audd_8443,Voksenunderviser
EDU_audd_8444,Voksenvejleder
EDU_audd_8445,"Praktiklærer til læreruddannelsen, diplomuddannelse"
EDU_audd_8446,"Praktikvejleder til socialrådgiveruddannelsen, diplomuddannelse"
EDU_audd_8447,"Praktikvejleder til pædadgoguddannelsen, diplomuddannelse"
EDU_audd_8448,Uddannelses- og erhvervsvejlederuddannelse
EDU_audd_845,3D Digital Artist (privat udd.)
EDU_audd_850,Kosmetolog (privat udd.)
EDU_audd_8501,"Naturfagsdidaktik, diplomuddannelse"
EDU_audd_8502,Dansk andetsprog for voksne
EDU_audd_8503,"Pædagogik, diplomuddannelse"
EDU_audd_8504,"Pædagogisk arbejde, diplomuddannelse"
EDU_audd_8505,"Journalistisk arbejde, diplomuddannelse"
EDU_audd_8506,"Turistfører, diplomuddannelse"
EDU_audd_8507,"Materiel kultur, diplomuddannelse"
EDU_audd_8508,"Erhvervspædagogik, diplomuddannelse"
EDU_audd_8509,"ESG-styring og -rapportering, diplomuddannelse"
EDU_audd_8510,Den merkantile diplomuddannelse
EDU_audd_8511,"Globalisering og forandring, diplomuddannelse"
EDU_audd_8512,"Rusmiddelbehandling, diplomuddannelse"
EDU_audd_8513,"Power-to-X, diplomuddannelse"
EDU_audd_8517,"Særskilte moduler, diplomuddannelse"
EDU_audd_8518,"Vurdering, diplomuddannelse"
EDU_audd_8519,"Ledelse, diplomuddannelse"
EDU_audd_8520,"Journalistik for etniske grupper, diplomuddannelse"
EDU_audd_8521,"Journalistik, diplomuddannelse"
EDU_audd_8522,"Humanistisk-pædagogik, diplomuddannelse (DPU)"
EDU_audd_8523,Statsprøvet tolk
EDU_audd_8524,"Projektledelse, teknologisk diplomuddannelse"
EDU_audd_8525,"Kriminologi, diplomuddannelse"
EDU_audd_8526,"Sportsmanagement, diplomuddannelse"
EDU_audd_8551,"Grøn energiomstilling, diplomuddannelse"
EDU_audd_8552,Ernæringsfaglig diplomuddannelse
EDU_audd_8553,Diplomuddannelse i operations og supply chain management (TD)
EDU_audd_8554,Grafisk åben udd. (GÅU)
EDU_audd_8555,Media management (GÅU)
EDU_audd_8556,Teknologisk diplomuddannelse i parkvirksomhed
EDU_audd_8557,Teknologisk diplomuddannelse i vedligehold
EDU_audd_8558,Teknologisk diplomuddannelse
EDU_audd_8559,Teknologisk diplomuddannelse i bio- og procestekn. og kemi
EDU_audd_8560,"Stærkstrømsteknologi, teknologisk diplomuddannelse"
EDU_audd_8561,Diplomuddannelse i automation
EDU_audd_8562,"Projektledelse i byggeriet, teknologisk diplomuddannelse"
EDU_audd_8563,"Sundhedsteknologi, ing.prof.bach."
EDU_audd_8564,"Maritim Drift og Bæredygtig Udvikling, diplomuddannelse"
EDU_audd_8584,"Intelligence og cyber studier, master"
EDU_audd_8585,"Matematik med henblik på undervisning på de gymnasiale uddannelser, master"
EDU_audd_8586,"Sundhedsøkonomi og ledelse, diplomuddannelse"
EDU_audd_8587,"Cybersikkerhed, master"
EDU_audd_8588,"Datadrevet organisationsudvikling, master"
EDU_audd_8589,"Intelligence and Cyber Studies, master"
EDU_audd_8599,"Fleksibelt forløb, diplomuddannelse"
EDU_audd_8600,"Offentlig administration, diplomuddannelse"
EDU_audd_8601,"Skat, diplomuddannelse"
EDU_audd_8602,"Inkasso, diplomuddannelse"
EDU_audd_8603,"Socialformidling, diplomuddannelse"
EDU_audd_8604,Akademiuddannelse til statonom
EDU_audd_8620,"It-sikkerhed, diplomuddannelse"
EDU_audd_8621,"Teknologileder, diplomuddannelse"
EDU_audd_8622,"Ingeniørernes lederuddannelse, diplomuddannelse"
EDU_audd_8623,"Management and manufacturing, ing.prof.bach."
EDU_audd_8624,"IT (DIT), diplomuddannelse"
EDU_audd_8625,"Software (IT-Vest), diplomuddannelse"
EDU_audd_8626,"IT-diplomuddannelsen (IHK), diplomuddannelse"
EDU_audd_8627,"Humanøkologi (TD), diplomuddannelse"
EDU_audd_8628,"Webudvikling, diplomuddannelse"
EDU_audd_8629,"Softwareudvikling, diplomuddannelse"
EDU_audd_8630,"Konkurrenceidræt, diplomuddannelse"
EDU_audd_8631,"Matematik og pædagogik (DPU), diplomuddannelse"
EDU_audd_8632,Sundhedsfaglig diplomuddannelse
EDU_audd_8633,"Kræftsygepleje, specialsygeplejerske"
EDU_audd_8634,"Sygeplejerske, suppleringsuddannelse"
EDU_audd_8635,"Stråleterapi, specialsygeplejerske"
EDU_audd_8636,"Oral helse, diplomuddannelse"
EDU_audd_8637,"Psykiatri, diplomuddannelse"
EDU_audd_8638,"Familieterapi, diplomuddannelse"
EDU_audd_8639,"Ældrearbejde, diplomuddannelse"
EDU_audd_8640,"Psykiatrisk og børne-/ungdomspsykiatrisk sygepleje, specialsygeplejerske"
EDU_audd_8641,"Anæstesiologisk sygepleje, specialsygeplejerske"
EDU_audd_8642,"Intensiv sygepleje, specialsygeplejerske"
EDU_audd_8643,"Infektionshygiejne (Hygiejnesygeplejersker), specialsygeplejerske"
EDU_audd_8644,"Sundhedsplejerske, specialsygeplejerske"
EDU_audd_8645,"Borgernær sygepleje, specialsygeplejerske"
EDU_audd_8646,"Akutsygepleje, specialsygeplejerske"
EDU_audd_8655,"Formidling af kunst og kultur, diplomuddannelse"
EDU_audd_8656,Den sociale diplomuddannelse
EDU_audd_8657,Tværfaglig diplomuddannelse
EDU_audd_8658,"Beskæftigelse, diplomuddannelse"
EDU_audd_8670,"Kirkemusik, diplomuddannelse"
EDU_audd_8671,"Music management, diplomuddannelse"
EDU_audd_8672,"Rtmisk musik og bevægelse, diplomuddannelse"
EDU_audd_8673,"Digital konceptudvikling, diplomuddannelse"
EDU_audd_8674,"Rytmisk korledelse, diplomuddannelse"
EDU_audd_8701,"Arbejdsliv, cand.soc."
EDU_audd_8702,"Chemical Biology, cand.scient."
EDU_audd_8703,"Media and Communication, cand.comm."
EDU_audd_8704,"Computer Science, cand.scient."
EDU_audd_8705,"Dansk, cand.mag."
EDU_audd_8706,"Filosofi og videnskabsteori, cand.mag."
EDU_audd_8707,"By og plan, cand.soc."
EDU_audd_8708,"Historie, cand.mag."
EDU_audd_8709,"Digital transformation, cand.it."
EDU_audd_8710,"Journalistik, cand.comm."
EDU_audd_8711,"Kulturmødestudier, cand.mag."
EDU_audd_8712,"Mathematical Bioscience, cand.scient."
EDU_audd_8713,"Physics and Scientific Modelling, cand.scient."
EDU_audd_8714,"Molecular Health Science, cand.scient."
EDU_audd_8715,"Socialvidenskab, cand.scient.soc."
EDU_audd_8716,"Socialpsykologi og læring, cand.mag."
EDU_audd_8717,"Tværvidenskabelige sundhedsstudier, cand.san."
EDU_audd_8718,"Business Administration and Leadership, cand.merc."
EDU_audd_8719,"Global and Development Studies, cand.soc."
EDU_audd_8720,"International Politics and Governance, cand.soc."
EDU_audd_8721,"Kommunikation, cand.comm."
EDU_audd_8722,"Nordic Urban Planning Studies, cand.soc."
EDU_audd_8723,"Politik og forvaltning, cand.scient.adm."
EDU_audd_8724,"Social Entrepreneurship and Management, cand.soc."
EDU_audd_8725,"Social intervention, cand.soc."
EDU_audd_8726,"Bæredygtig omstilling (Tek-Sam), cand.tech.soc."
EDU_audd_8727,"Virksomhedsledelse, cand.merc."
EDU_audd_8728,"Environmental Science, cand.scient."
EDU_audd_8729,"Samfundsjura, cand.scient.jur."
EDU_audd_8750,"Special- og socialpædagogik, master"
EDU_audd_8799,"Særskilte moduler, master"
EDU_audd_8800,"Læreprocesser (MLP), master"
EDU_audd_8801,"Voksnes læring og kompetenceudvikling, master"
EDU_audd_8802,"Sundhedspædagogik og sundhedsfremme, master"
EDU_audd_8803,"Pædagogisk IT, master"
EDU_audd_8804,"Professionsudvikling, master"
EDU_audd_8805,"Gymnasiepædagogik ledelse, master"
EDU_audd_8806,"Myndighed og medborgerskab, master"
EDU_audd_8807,"Specialpædagogik, master"
EDU_audd_8808,"Fremmedsprogsdidaktik, master"
EDU_audd_8809,"Engelsk teknisk kommunikation (MTC), master"
EDU_audd_8810,"Danskfagets didaktik, master"
EDU_audd_8811,"Pædagogisk fleksibelt forløb, master"
EDU_audd_8812,"Børns litteratur og medier, master"
EDU_audd_8813,"Professionel vejledning, master"
EDU_audd_8814,"Sprogtilegnelse, master"
EDU_audd_8815,"Language administration (MLA), master"
EDU_audd_8816,"Retorik, master"
EDU_audd_8817,"Læse- og skrivedidaktik (MEd), master"
EDU_audd_8818,"Børne- og ungdomskultur, æstet. læreproces. - multimedier, master"
EDU_audd_8819,"Humanistisk sundhedsvidenskab og -praksisudvikling, master"
EDU_audd_8820,"Multimedia arts (MMA), master"
EDU_audd_8821,"Kulturhistorisk informatik, master"
EDU_audd_8822,"Køn og kultur, master"
EDU_audd_8823,"Professionel kommunikation, master"
EDU_audd_8824,"Tværmedial kommunikation, master"
EDU_audd_8825,"Information technology (IM), master"
EDU_audd_8826,"IT (MIT), master"
EDU_audd_8827,"Miljøstudier, master"
EDU_audd_8828,"Geovidenskab, master"
EDU_audd_8829,"Anvendt statistik, master"
EDU_audd_8830,"Multimedia science (MMS), master"
EDU_audd_8831,"Kryptologi, master"
EDU_audd_8832,"Problembaseret læring i ingeniør-og naturvidenskab,master"
EDU_audd_8833,"Material science, master"
EDU_audd_8834,"Fysik, master"
EDU_audd_8835,"Computer-mediated communication (MCC), master"
EDU_audd_8836,"Idræt og velfærd, master"
EDU_audd_8837,"Integreret planlægning, master"
EDU_audd_8838,"Bioanalyse og klinisk kemi, master"
EDU_audd_8839,"Problem based learning in science (MPBL), master"
EDU_audd_8840,"Køn og velfærd, master"
EDU_audd_8841,"Fødevarekvalitet og -sikkerhed, master"
EDU_audd_8842,"Naturfagsdidaktik, master"
EDU_audd_8843,"Kvalitet og ledelse, master"
EDU_audd_8844,"Skat, master"
EDU_audd_8845,"Skat, master"
EDU_audd_8846,"Oplevelsesledelse (MOL), master"
EDU_audd_8847,"Food (MBA), master"
EDU_audd_8848,"Business administration (MBA), master"
EDU_audd_8849,"Ledelsesudvikling, master"
EDU_audd_8850,"Offentlig administration (MPA), master"
EDU_audd_8851,"Europastudier, master"
EDU_audd_8852,"Corporate communication, master"
EDU_audd_8853,"Konfliktmægling, master"
EDU_audd_8854,"Organisationspsykologi, master"
EDU_audd_8855,"Offentlig organisation og ledelse (MPM), master"
EDU_audd_8856,"Modern economics, master"
EDU_audd_8857,"Humanistisk organisationsudvikling, master"
EDU_audd_8858,"Social integration, master"
EDU_audd_8859,"Byg (MBA), master"
EDU_audd_8860,"Public policy (MPP), master"
EDU_audd_8861,"Knowledge management, master"
EDU_audd_8862,"Shipping og logistik, (EMBA) master"
EDU_audd_8863,"Arbejdsmarked og personaleforhold, master"
EDU_audd_8864,"Sundhedsantropologi, master"
EDU_audd_8865,"Teknisk-videnskabelig miljøvurdering, master"
EDU_audd_8866,"Teknisk miljøledelse, master"
EDU_audd_8867,"Miljøvidenskab, master"
EDU_audd_8868,"Technology management (MTM), master"
EDU_audd_8869,"Brandsikkerhed, master"
EDU_audd_8870,"Arktisk teknologi, master"
EDU_audd_8871,"Holdbarhed-reparation betonkonstruktion, master"
EDU_audd_8872,"Ledelse af byggeri, master"
EDU_audd_8873,"Informatik-industriel IT, master"
EDU_audd_8874,"Kulturmiljø og landskabsanalyse, master"
EDU_audd_8875,"International virksomhedskommunikation, master"
EDU_audd_8876,"Forsøgsdyrsvidenskab, master"
EDU_audd_8877,"Husdyrsundhed og økonomi, master"
EDU_audd_8878,"Naturbaseret rehabilitering, master"
EDU_audd_8879,"Public health (MPH), master"
EDU_audd_8880,"International health, master"
EDU_audd_8881,"Rehabilitering, master"
EDU_audd_8882,"Klinisk sygepleje, master"
EDU_audd_8883,"Industriel lægemiddeludvikling, master"
EDU_audd_8884,"Kvalitetssikret lægemiddelanvendelse, master"
EDU_audd_8885,"Miljø- og energiret, master"
EDU_audd_8886,"Evaluering, master"
EDU_audd_8887,"Software, interaktionsdesign-multimedier, organisation, master"
EDU_audd_8888,"Antropologi og velfærd, master"
EDU_audd_8889,"Katastrofehåndtering, master"
EDU_audd_8890,"Gerontologi, master"
EDU_audd_8891,"Pharmaceutical regulatory affairs, master"
EDU_audd_8892,"Mobil internet communication (MIC), master"
EDU_audd_8893,"Musikformidling, master"
EDU_audd_8894,"Dyreadfærd og -velfærd, master"
EDU_audd_8895,"Museumsstudier, master"
EDU_audd_8896,"Matematisk modellering, master"
EDU_audd_8897,"Social bæredygtighed, master"
EDU_audd_8898,"Internat. entrepreneurship, education, training (IMEET), master"
EDU_audd_8899,"Bioteknologi, master"
EDU_audd_8900,"It, kommunikation og organisation (MITKO), master"
EDU_audd_8901,"Technology-market-organisation (TMO), master"
EDU_audd_8902,"IKT og læring, master"
EDU_audd_8903,"Multimedieteknologi (MITM), master"
EDU_audd_8904,"Design, kommunikation og medie, master"
EDU_audd_8905,"Internet- og softwareudvikling, master"
EDU_audd_8906,"It, software engineering, master"
EDU_audd_8907,"Softwareudvikling, master"
EDU_audd_8908,"IT-handel, master"
EDU_audd_8909,"Health care IT, master"
EDU_audd_8910,"Vindenergi, master"
EDU_audd_8911,"Teknologiledelse (MMT), master"
EDU_audd_8912,"Redaktionel ledelse, master"
EDU_audd_8913,"Transport og maritim management, master"
EDU_audd_8914,"Fitness og træning, master"
EDU_audd_8915,"Cognition and communication, master"
EDU_audd_8916,"Public governance (MPG), master"
EDU_audd_8917,"Corporate performance, master"
EDU_audd_8918,"Samfundsmæssige konflikter og intervention, master"
EDU_audd_8919,"Dansk som andetsprog, master"
EDU_audd_8920,"Sundhedsinformatik, master"
EDU_audd_8921,"Børnemusik, master"
EDU_audd_8922,"Naturfagsundervisning, master"
EDU_audd_8923,"Journalistik, master"
EDU_audd_8924,"Risikostyring inden for miljø og sundhed, master"
EDU_audd_8925,"Dagtilbuds- og indskolingsdidaktik, master"
EDU_audd_8926,"Multikulturalitet, uddannelse og læring, master"
EDU_audd_8927,"Trivsels- og ressourcepsykologi, master"
EDU_audd_8928,"Business administration executive (EMBA), master"
EDU_audd_8929,"Uddannelse og læring, master"
EDU_audd_8930,"IT-organisation, master"
EDU_audd_8931,"Offentlig ledelse (MPG), master"
EDU_audd_8932,"Afdelingsbaseret hospitalsmanagement, master"
EDU_audd_8933,"Humanistisk palliation, master"
EDU_audd_8934,"Kulturplanlægning, master"
EDU_audd_8935,"Gymnasiepædagogik didaktik, master"
EDU_audd_8936,"Matematik, master"
EDU_audd_8937,"Videregående uddannelse og forskning, master"
EDU_audd_8938,"Sundhedsfremme, master"
EDU_audd_8939,"Elektronisk musik, master"
EDU_audd_8940,"Finansiel management, master"
EDU_audd_8941,"Inkluderende arkitektur, master"
EDU_audd_8942,"Globalisering og integration, master"
EDU_audd_8943,"Medicinsk billeddiagnostik, master"
EDU_audd_8944,"Humanistisk palliation, master"
EDU_audd_8945,"Cybersikkerhed og privacy, master"
EDU_audd_8946,"Offentlig kvalitet og ledelse, master"
EDU_audd_8947,"Klinisk familiedyrsvidenskab, master"
EDU_audd_8948,"Bygningsfysik, master"
EDU_audd_8949,"Scienceundervisning, master"
EDU_audd_8950,"Sexologi, master"
EDU_audd_8951,"Politivirksomhed, master"
EDU_audd_8952,"Vurdering af husdyrvelfærd i primærproduktion, master"
EDU_audd_8953,"It-ledelse, master"
EDU_audd_8954,"It interaktionsdesign, master"
EDU_audd_8955,"Procesledelse og organisatorisk forandring, master"
EDU_audd_8956,"Projekt- og innovationsledelse, master"
EDU_audd_8957,"Smertevidenskab og tværfaglig smertebehandling, master"
EDU_audd_8958,"Vidensbaseret socialt arbejde, master"
EDU_audd_8959,"Sprogundervisning, lingvistik og it, master"
EDU_audd_8960,"Management of Technology (MMT), master"
EDU_audd_8961,"Børne- og ungdomskultur, cand.pæd."
EDU_audd_8962,"Trivsel og psykologisk velfærd, master"
EDU_audd_8963,"Digital Health, master"
EDU_audd_8964,"Data Stewardship, master"
EDU_audd_8965,"Cardiovascular Technology, master"
EDU_audd_8966,"Applied Statistics, master"
EDU_audd_8967,"Welfare Assessment in Animal Livestock Production, master"
EDU_audd_8969,"Folkeskoleudvikling, master"
EDU_audd_8970,"Socialpædagogik, master"
EDU_audd_8971,"Uddannelsesledelse, master"
EDU_audd_8972,"Drama- og teaterpædagogik, master"
EDU_audd_8973,"Interkulturel pædagogik, master"
EDU_audd_8974,"Leadership-innovation in complex systems (LAICS), master"
EDU_audd_8975,"Udsatte børn og unge (faglig ledelse), master"
