code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
LAB_db07_141100,LAB,db07,141100,Fremstilling af beklædningsartikler undtagen beklædningsartikler af pelsskind (via 141),Fremstilling af beklædningsartikler undtagen beklædningsartikler af pelsskind (via 141),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_14110,detail
LAB_db07_512200,LAB,db07,512200,Lufttransport af gods og rumfart (via 512),Lufttransport af gods og rumfart (via 512),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_51220,detail
LAB_db07_62000,LAB,db07,62000,"Computerprogrammering, konsulentbistand vedrørende informationsteknologi og lignende aktiviteter (via 620)","Computerprogrammering, konsulentbistand vedrørende informationsteknologi og lignende aktiviteter (via 620)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_6200,subclass
LAB_db07_12100,LAB,db07,12100,Industry code 12100 (DB07),,Industry code 12100 (DB07),none|generated,medium,danish,LAB_db07_1210,subclass
LAB_db07_12600,LAB,db07,12600,Industry code 12600 (DB07),,Industry code 12600 (DB07),none|generated,medium,danish,LAB_db07_1260,subclass
LAB_db07_110400,LAB,db07,110400,Fremstilling af drikkevarer (via 110),Fremstilling af drikkevarer (via 110),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_11040,detail
LAB_db07_244100,LAB,db07,244100,Fremstilling af ædelmetaller og andre ikke-jernholdige metaller (via 244),Fremstilling af ædelmetaller og andre ikke-jernholdige metaller (via 244),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_24410,detail
LAB_db07_12200,LAB,db07,12200,Industry code 12200 (DB07),,Industry code 12200 (DB07),none|generated,medium,danish,LAB_db07_1220,subclass
LAB_db07_23000,LAB,db07,23000,Industry code 23000 (DB07),,Industry code 23000 (DB07),none|generated,medium,danish,LAB_db07_2300,subclass
LAB_db07_11600,LAB,db07,11600,Industry code 11600 (DB07),,Industry code 11600 (DB07),none|generated,medium,danish,LAB_db07_1160,subclass
LAB_db07_14400,LAB,db07,14400,Industry code 14400 (DB07),,Industry code 14400 (DB07),none|generated,medium,danish,LAB_db07_1440,subclass
LAB_db07_11200,LAB,db07,11200,Industry code 11200 (DB07),,Industry code 11200 (DB07),none|generated,medium,danish,LAB_db07_1120,subclass
LAB_db07_201700,LAB,db07,201700,"Fremstilling af basiskemikalier, gødningsstoffer og nitrogenprodukter, plast og syntetisk gummi i ubearbejdet form (via 201)","Fremstilling af basiskemikalier, gødningsstoffer og nitrogenprodukter, plast og syntetisk gummi i ubearbejdet form (via 201)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_20170,detail
LAB_db07_72900,LAB,db07,72900,Industry code 72900 (DB07),,Industry code 72900 (DB07),none|generated,medium,danish,LAB_db07_7290,subclass
LAB_db07_89100,LAB,db07,89100,Industry code 89100 (DB07),,Industry code 89100 (DB07),none|generated,medium,danish,LAB_db07_8910,subclass
LAB_db07_191000,LAB,db07,191000,Fremstilling af koks mv. (via 191),Fremstilling af koks mv. (via 191),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_19100,detail
LAB_db07_243400,LAB,db07,243400,Fremstilling af andre produkter af den primære forarbejdning af stål (via 243),Fremstilling af andre produkter af den primære forarbejdning af stål (via 243),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_24340,detail
LAB_db07_12700,LAB,db07,12700,Industry code 12700 (DB07),,Industry code 12700 (DB07),none|generated,medium,danish,LAB_db07_1270,subclass
LAB_db07_11400,LAB,db07,11400,Industry code 11400 (DB07),,Industry code 11400 (DB07),none|generated,medium,danish,LAB_db07_1140,subclass
LAB_db07_71000,LAB,db07,71000,Industry code 71000 (DB07),,Industry code 71000 (DB07),none|generated,medium,danish,LAB_db07_7100,subclass
LAB_db07_244600,LAB,db07,244600,Fremstilling af ædelmetaller og andre ikke-jernholdige metaller (via 244),Fremstilling af ædelmetaller og andre ikke-jernholdige metaller (via 244),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_24460,detail
LAB_db07_11500,LAB,db07,11500,Industry code 11500 (DB07),,Industry code 11500 (DB07),none|generated,medium,danish,LAB_db07_1150,subclass
LAB_db07_522920.0,LAB,db07,522920.0,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_479111.0,LAB,db07,479111.0,"Detailhandel undtagen fra forretninger, stadepladser og markeder (via 479)","Detailhandel undtagen fra forretninger, stadepladser og markeder (via 479)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_471130.0,LAB,db07,471130.0,Detailhandel fra ikke-specialiserede forretninger (via 471),Detailhandel fra ikke-specialiserede forretninger (via 471),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_889140.0,LAB,db07,889140.0,Andre sociale foranstaltninger uden institutionsophold (via 889),Andre sociale foranstaltninger uden institutionsophold (via 889),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_109200.0,LAB,db07,109200.0,Fremstilling af færdige foderblandinger (via 109),Fremstilling af færdige foderblandinger (via 109),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_852010.0,LAB,db07,852010.0,Folke- og specialskoler (via 852),Folke- og specialskoler (via 852),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_651200.0,LAB,db07,651200.0,Forsikring (via 651),Forsikring (via 651),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_702200.0,LAB,db07,702200.0,Virksomhedsrådgivning (via 702),Virksomhedsrådgivning (via 702),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_861000.0,LAB,db07,861000.0,Hospitaler (via 861),Hospitaler (via 861),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_841200.0,LAB,db07,841200.0,Forvaltning af staten og den økonomiske og sociale politik (via 841),Forvaltning af staten og den økonomiske og sociale politik (via 841),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_162300.0,LAB,db07,162300.0,"Fremstilling af varer af træ, kork, strå og flettematerialer (via 162)","Fremstilling af varer af træ, kork, strå og flettematerialer (via 162)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_781000.0,LAB,db07,781000.0,Arbejdsformidlingskontorer (via 781),Arbejdsformidlingskontorer (via 781),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_812100.0,LAB,db07,812100.0,Renhold (via 812),Renhold (via 812),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_256200.0,LAB,db07,256200.0,"Overfladebehandling af metal, maskinforarbejdning (via 256)","Overfladebehandling af metal, maskinforarbejdning (via 256)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_561020.0,LAB,db07,561020.0,Restauranter og levering af mad ud af huset (via 561),Restauranter og levering af mad ud af huset (via 561),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_203000.0,LAB,db07,203000.0,"Fremstilling af maling, lak og lignende overfladebehandlingsmidler, trykfarver samt tætningsmaterialer (via 203)","Fremstilling af maling, lak og lignende overfladebehandlingsmidler, trykfarver samt tætningsmaterialer (via 203)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_712020.0,LAB,db07,712020.0,Teknisk afprøvning og analyse (via 712),Teknisk afprøvning og analyse (via 712),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_881010.0,LAB,db07,881010.0,Sociale foranstaltninger for ældre og handicappede uden institutionsophold (via 881),Sociale foranstaltninger for ældre og handicappede uden institutionsophold (via 881),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_433200.0,LAB,db07,433200.0,Bygningsfærdiggørelse (via 433),Bygningsfærdiggørelse (via 433),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_351100.0,LAB,db07,351100.0,Elforsyning (via 351),Elforsyning (via 351),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_620200.0,LAB,db07,620200.0,"Computerprogrammering, konsulentbistand vedrørende informationsteknologi og lignende aktiviteter (via 620)","Computerprogrammering, konsulentbistand vedrørende informationsteknologi og lignende aktiviteter (via 620)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_451120.0,LAB,db07,451120.0,Salg af motorkøretøjer (via 451),Salg af motorkøretøjer (via 451),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_14100.0,LAB,db07,14100.0,Fremstilling af beklædningsartikler undtagen beklædningsartikler af pelsskind (via 141),Fremstilling af beklædningsartikler undtagen beklædningsartikler af pelsskind (via 141),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_464930.0,LAB,db07,464930.0,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_811000.0,LAB,db07,811000.0,Kombinerede serviceydelser (via 811),Kombinerede serviceydelser (via 811),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_843000.0,LAB,db07,843000.0,Lovpligtig socialsikring mv. (via 843),Lovpligtig socialsikring mv. (via 843),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_841100.0,LAB,db07,841100.0,Forvaltning af staten og den økonomiske og sociale politik (via 841),Forvaltning af staten og den økonomiske og sociale politik (via 841),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_281200.0,LAB,db07,281200.0,Fremstilling af maskiner til generelle formål (via 281),Fremstilling af maskiner til generelle formål (via 281),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_853200.0,LAB,db07,853200.0,Gymnasier og erhvervsfaglige skoler (via 853),Gymnasier og erhvervsfaglige skoler (via 853),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_475220.0,LAB,db07,475220.0,Detailhandel med husholdningsudstyr i specialforreninger (via 475),Detailhandel med husholdningsudstyr i specialforreninger (via 475),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_869090.0,LAB,db07,869090.0,Sundhedsvæsen i øvrigt (via 869),Sundhedsvæsen i øvrigt (via 869),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_701010.0,LAB,db07,701010.0,Hovedsæders virksomhed (via 701),Hovedsæders virksomhed (via 701),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_281300.0,LAB,db07,281300.0,Fremstilling af maskiner til generelle formål (via 281),Fremstilling af maskiner til generelle formål (via 281),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_871010.0,LAB,db07,871010.0,Institutionsophold med sygepleje (via 871),Institutionsophold med sygepleje (via 871),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_854200.0,LAB,db07,854200.0,Videregående uddannelsesinstitutioner (via 854),Videregående uddannelsesinstitutioner (via 854),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_106100.0,LAB,db07,106100.0,"Fremstilling af mølleriprodukter, stivelse og stivelsesprodukter (via 106)","Fremstilling af mølleriprodukter, stivelse og stivelsesprodukter (via 106)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_13000.0,LAB,db07,13000.0,[UNMAPPED] LAB_db07 code: 13000.0,,[UNMAPPED] LAB_db07 code: 13000.0,none,medium,danish,,
LAB_db07_812290.0,LAB,db07,812290.0,Renhold (via 812),Renhold (via 812),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_477890.0,LAB,db07,477890.0,Detailhandel med andre varer i specialforretninger (via 477),Detailhandel med andre varer i specialforretninger (via 477),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_855900.0,LAB,db07,855900.0,Anden undervisning (via 855),Anden undervisning (via 855),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_431100.0,LAB,db07,431100.0,Nedrivning og forberedende byggepladsarbejder (via 431),Nedrivning og forberedende byggepladsarbejder (via 431),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_853110.0,LAB,db07,853110.0,Gymnasier og erhvervsfaglige skoler (via 853),Gymnasier og erhvervsfaglige skoler (via 853),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_591110.0,LAB,db07,591110.0,"Produktion af film, video- og tv-programmer (via 591)","Produktion af film, video- og tv-programmer (via 591)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_412000.0,LAB,db07,412000.0,Opførelse af bygninger (via 412),Opførelse af bygninger (via 412),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_999999.0,LAB,db07,999999.0,[UNMAPPED] LAB_db07 code: 999999.0,,[UNMAPPED] LAB_db07 code: 999999.0,none,medium,danish,,
LAB_db07_960210.0,LAB,db07,960210.0,Andre personlige serviceydelser (via 960),Andre personlige serviceydelser (via 960),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_471110.0,LAB,db07,471110.0,Detailhandel fra ikke-specialiserede forretninger (via 471),Detailhandel fra ikke-specialiserede forretninger (via 471),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_813000.0,LAB,db07,813000.0,Landskabspleje (via 813),Landskabspleje (via 813),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_889150.0,LAB,db07,889150.0,Andre sociale foranstaltninger uden institutionsophold (via 889),Andre sociale foranstaltninger uden institutionsophold (via 889),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_812900.0,LAB,db07,812900.0,Renhold (via 812),Renhold (via 812),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_562900.0,LAB,db07,562900.0,Event catering og anden restaurationsvirksomhed (via 562),Event catering og anden restaurationsvirksomhed (via 562),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_889990.0,LAB,db07,889990.0,Andre sociale foranstaltninger uden institutionsophold (via 889),Andre sociale foranstaltninger uden institutionsophold (via 889),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_265100.0,LAB,db07,265100.0,"Fremstilling af udstyr til måling, afprøvning, navigation og kontrol; ure (via 265)","Fremstilling af udstyr til måling, afprøvning, navigation og kontrol; ure (via 265)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_749090.0,LAB,db07,749090.0,"Andre liberale, videnskabelige og tekniske tjenesteydelser i.a.n. (via 749)","Andre liberale, videnskabelige og tekniske tjenesteydelser i.a.n. (via 749)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_494100.0,LAB,db07,494100.0,Vejgodstransport og flytning (via 494),Vejgodstransport og flytning (via 494),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_439990.0,LAB,db07,439990.0,"Anden bygge- og anlægsvirksomhed, som kræver specialisering (via 439)","Anden bygge- og anlægsvirksomhed, som kræver specialisering (via 439)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_853120.0,LAB,db07,853120.0,Gymnasier og erhvervsfaglige skoler (via 853),Gymnasier og erhvervsfaglige skoler (via 853),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_841300.0,LAB,db07,841300.0,Forvaltning af staten og den økonomiske og sociale politik (via 841),Forvaltning af staten og den økonomiske og sociale politik (via 841),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_108200.0,LAB,db07,108200.0,Fremstilling af andre fødevarer (via 108),Fremstilling af andre fødevarer (via 108),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_561010.0,LAB,db07,561010.0,Restauranter og levering af mad ud af huset (via 561),Restauranter og levering af mad ud af huset (via 561),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_862300.0,LAB,db07,862300.0,Praktiserende læger og tandlæger (via 862),Praktiserende læger og tandlæger (via 862),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_889910.0,LAB,db07,889910.0,Andre sociale foranstaltninger uden institutionsophold (via 889),Andre sociale foranstaltninger uden institutionsophold (via 889),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_11100.0,LAB,db07,11100.0,[UNMAPPED] LAB_db07 code: 11100.0,,[UNMAPPED] LAB_db07 code: 11100.0,none,medium,danish,,
LAB_db07_881030.0,LAB,db07,881030.0,Sociale foranstaltninger for ældre og handicappede uden institutionsophold (via 881),Sociale foranstaltninger for ældre og handicappede uden institutionsophold (via 881),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_960110.0,LAB,db07,960110.0,Andre personlige serviceydelser (via 960),Andre personlige serviceydelser (via 960),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_212000.0,LAB,db07,212000.0,Fremstilling af farmaceutiske præparater (via 212),Fremstilling af farmaceutiske præparater (via 212),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_553000.0,LAB,db07,553000.0,Campingpladser (via 553),Campingpladser (via 553),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_801000.0,LAB,db07,801000.0,Private vagt- og sikkerhedstjenester (via 801),Private vagt- og sikkerhedstjenester (via 801),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_101110.0,LAB,db07,101110.0,Forarbejdning og konservering af kød og produktion af kødprodukter (via 101),Forarbejdning og konservering af kød og produktion af kødprodukter (via 101),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_476100.0,LAB,db07,476100.0,Detailhandel med varer til kulturelle formål og til fritid (via 476),Detailhandel med varer til kulturelle formål og til fritid (via 476),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_812210.0,LAB,db07,812210.0,Renhold (via 812),Renhold (via 812),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_466200.0,LAB,db07,466200.0,"Engroshandel med andre maskiner, andet udstyr og tilbehør (via 466)","Engroshandel med andre maskiner, andet udstyr og tilbehør (via 466)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_471900.0,LAB,db07,471900.0,Detailhandel fra ikke-specialiserede forretninger (via 471),Detailhandel fra ikke-specialiserede forretninger (via 471),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_475300.0,LAB,db07,475300.0,Detailhandel med husholdningsudstyr i specialforreninger (via 475),Detailhandel med husholdningsudstyr i specialforreninger (via 475),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_433300.0,LAB,db07,433300.0,Bygningsfærdiggørelse (via 433),Bygningsfærdiggørelse (via 433),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_439910.0,LAB,db07,439910.0,"Anden bygge- og anlægsvirksomhed, som kræver specialisering (via 439)","Anden bygge- og anlægsvirksomhed, som kræver specialisering (via 439)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_692000.0,LAB,db07,692000.0,Bogføring og revision; skatterådgivning (via 692),Bogføring og revision; skatterådgivning (via 692),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_879090.0,LAB,db07,879090.0,Andre former for institutionsophold (via 879),Andre former for institutionsophold (via 879),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_562100.0,LAB,db07,562100.0,Event catering og anden restaurationsvirksomhed (via 562),Event catering og anden restaurationsvirksomhed (via 562),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_271200.0,LAB,db07,271200.0,"Fremstilling af elektriske motorer, generatorer, transformere og elektriske fordelings- og kontroltavler (via 271)","Fremstilling af elektriske motorer, generatorer, transformere og elektriske fordelings- og kontroltavler (via 271)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_522210.0,LAB,db07,522210.0,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_421100.0,LAB,db07,421100.0,Anlæg af veje og jernbaner (via 421),Anlæg af veje og jernbaner (via 421),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_281190.0,LAB,db07,281190.0,Fremstilling af maskiner til generelle formål (via 281),Fremstilling af maskiner til generelle formål (via 281),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_941100.0,LAB,db07,941100.0,Erhvervs- og arbejdsgiverorganisationer samt faglige sammenslutninger (via 941),Erhvervs- og arbejdsgiverorganisationer samt faglige sammenslutninger (via 941),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_869020.0,LAB,db07,869020.0,Sundhedsvæsen i øvrigt (via 869),Sundhedsvæsen i øvrigt (via 869),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_475990.0,LAB,db07,475990.0,Detailhandel med husholdningsudstyr i specialforreninger (via 475),Detailhandel med husholdningsudstyr i specialforreninger (via 475),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_282500.0,LAB,db07,282500.0,Fremstilling af øvrige maskiner til generelle formål (via 282),Fremstilling af øvrige maskiner til generelle formål (via 282),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_473000.0,LAB,db07,473000.0,Servicestationer (via 473),Servicestationer (via 473),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_842400.0,LAB,db07,842400.0,Tjenesteydelser til samfundet som helhed (via 842),Tjenesteydelser til samfundet som helhed (via 842),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_281400.0,LAB,db07,281400.0,Fremstilling af maskiner til generelle formål (via 281),Fremstilling af maskiner til generelle formål (via 281),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_871020.0,LAB,db07,871020.0,Institutionsophold med sygepleje (via 871),Institutionsophold med sygepleje (via 871),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_910400.0,LAB,db07,910400.0,"Biblioteker, arkiver, museer og anden kulturel virksomhed (via 910)","Biblioteker, arkiver, museer og anden kulturel virksomhed (via 910)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_931300.0,LAB,db07,931300.0,Sport (via 931),Sport (via 931),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_712090.0,LAB,db07,712090.0,Teknisk afprøvning og analyse (via 712),Teknisk afprøvning og analyse (via 712),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_791100.0,LAB,db07,791100.0,Rejsebureauer og rejsearrangører (via 791),Rejsebureauer og rejsearrangører (via 791),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_889130.0,LAB,db07,889130.0,Andre sociale foranstaltninger uden institutionsophold (via 889),Andre sociale foranstaltninger uden institutionsophold (via 889),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_256100.0,LAB,db07,256100.0,"Overfladebehandling af metal, maskinforarbejdning (via 256)","Overfladebehandling af metal, maskinforarbejdning (via 256)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_852020.0,LAB,db07,852020.0,Folke- og specialskoler (via 852),Folke- og specialskoler (via 852),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_682010.0,LAB,db07,682010.0,Udlejning af og virksomhed i forbindelse med egen eller leaset fast ejendom (via 682),Udlejning af og virksomhed i forbindelse med egen eller leaset fast ejendom (via 682),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_949900.0,LAB,db07,949900.0,Andre organisationer og foreninger (via 949),Andre organisationer og foreninger (via 949),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_467310.0,LAB,db07,467310.0,Anden specialiseret engroshandel (via 467),Anden specialiseret engroshandel (via 467),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_970000.0,LAB,db07,970000.0,Husholdninger med ansat medhjælp (via 970),Husholdninger med ansat medhjælp (via 970),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_466900.0,LAB,db07,466900.0,"Engroshandel med andre maskiner, andet udstyr og tilbehør (via 466)","Engroshandel med andre maskiner, andet udstyr og tilbehør (via 466)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_467320.0,LAB,db07,467320.0,Anden specialiseret engroshandel (via 467),Anden specialiseret engroshandel (via 467),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_464210.0,LAB,db07,464210.0,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_32200.0,LAB,db07,32200.0,Fremstilling af musikinstrumenter (via 322),Fremstilling af musikinstrumenter (via 322),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_464220.0,LAB,db07,464220.0,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_821100.0,LAB,db07,821100.0,Administrationsservice og kontorservice (via 821),Administrationsservice og kontorservice (via 821),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_711210.0,LAB,db07,711210.0,Arkitekt- og ingeniørvirksomhed og lignende teknisk rådgivning (via 711),Arkitekt- og ingeniørvirksomhed og lignende teknisk rådgivning (via 711),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_222100.0,LAB,db07,222100.0,Fremstilling af plastprodukter (via 222),Fremstilling af plastprodukter (via 222),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_432200.0,LAB,db07,432200.0,"El-installation, VVS- og blikkenslagerforretninger samt anden bygningsinstallationsvirksomhed (via 432)","El-installation, VVS- og blikkenslagerforretninger samt anden bygningsinstallationsvirksomhed (via 432)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_463700.0,LAB,db07,463700.0,"Engroshandel med føde-, drikke- og tobaksvarer (via 463)","Engroshandel med føde-, drikke- og tobaksvarer (via 463)",,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_275200.0,LAB,db07,275200.0,Fremstilling af husholdningsapparater (via 275),Fremstilling af husholdningsapparater (via 275),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_854100.0,LAB,db07,854100.0,Videregående uddannelsesinstitutioner (via 854),Videregående uddannelsesinstitutioner (via 854),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_889160.0,LAB,db07,889160.0,Andre sociale foranstaltninger uden institutionsophold (via 889),Andre sociale foranstaltninger uden institutionsophold (via 889),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_452010.0,LAB,db07,452010.0,Vedligeholdelse og reparation af motorkøretøjer (via 452),Vedligeholdelse og reparation af motorkøretøjer (via 452),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_873010.0,LAB,db07,873010.0,Institutionsophold for ældre og handicappede (via 873),Institutionsophold for ældre og handicappede (via 873),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_467200.0,LAB,db07,467200.0,Anden specialiseret engroshandel (via 467),Anden specialiseret engroshandel (via 467),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_731110.0,LAB,db07,731110.0,Reklame (via 731),Reklame (via 731),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_381100.0,LAB,db07,381100.0,Indsamling af affald (via 381),Indsamling af affald (via 381),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_493920.0,LAB,db07,493920.0,Anden landpassagertransport (via 493),Anden landpassagertransport (via 493),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_683210.0,LAB,db07,683210.0,Virksomhed i forbindelse med fast ejendom på honorar- eller kontraktbasis (via 683),Virksomhed i forbindelse med fast ejendom på honorar- eller kontraktbasis (via 683),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_551010.0,LAB,db07,551010.0,Hoteller og lignende overnatningsfaciliteter (via 551),Hoteller og lignende overnatningsfaciliteter (via 551),,CSV:LAB_db07_hierarchical,medium,danish,,
LAB_db07_869040.0,LAB,db07,869040.0,Sundhedsvæsen i øvrigt (via 869),Sundhedsvæsen i øvrigt (via 869),,CSV:LAB_db07_hierarchical,medium,danish,,
