code,prefix,database,value,description,source,confidence,language
LAB_disco_721400,LAB,disco,721400,Stålkonstruktionsarbejde,disco_codes,high,danish
LAB_disco_721500,LAB,disco,721500,Rigger- og kabelsplejsningsarbejde,disco_codes,high,danish
LAB_disco_721600,LAB,disco,721600,Dykkerarbejde vedr. reparation o.l.,disco_codes,high,danish
LAB_disco_722000,LAB,disco,722000,"Grovsmede-, værktøjsmagerarbejde o.l.",disco_codes,high,danish
LAB_disco_722100,LAB,disco,722100,Grovsmedearbejde,disco_codes,high,danish
LAB_disco_722200,LAB,disco,722200,Værktøjsmager- og klejnsmedearbejde,disco_codes,high,danish
LAB_disco_722300,LAB,disco,722300,Maskinelt præcisionsarbejde i metal og indstilling af metalforarbejdningsmaskiner,disco_codes,high,danish
LAB_disco_722400,LAB,disco,722400,Polerings- og slibearbejde i metal,disco_codes,high,danish
LAB_disco_723000,LAB,disco,723000,Mekaniker- og montørarbejde,disco_codes,high,danish
LAB_disco_723100,LAB,disco,723100,Automekaniker- og automontørarbejde,disco_codes,high,danish
LAB_disco_723110,LAB,disco,723110,"Automekanikerarbejde, person- og varevogne",disco_codes,high,danish
LAB_disco_723120,LAB,disco,723120,"Automekanikerarbejde, lastvogne",disco_codes,high,danish
LAB_disco_723190,LAB,disco,723190,Automekaniker- og automontørarbejde i øvrigt,disco_codes,high,danish
LAB_disco_723200,LAB,disco,723200,Flymekaniker- og flymontørarbejde,disco_codes,high,danish
LAB_disco_723300,LAB,disco,723300,"Mekaniker- og montørarbejde, andre motorer, maskiner og anlæg",disco_codes,high,danish
LAB_disco_723310,LAB,disco,723310,Kølemontørarbejde,disco_codes,high,danish
LAB_disco_723390,LAB,disco,723390,Mekaniker- og montørarbejde i øvrigt,disco_codes,high,danish
LAB_disco_724000,LAB,disco,724000,Elektro? og elektronikmekanikerarbejde mv.,disco_codes,high,danish
LAB_disco_724100,LAB,disco,724100,Elektromekanikerarbejde,disco_codes,high,danish
LAB_disco_724200,LAB,disco,724200,Montørarbejde vedr. elektronik,disco_codes,high,danish
LAB_disco_724300,LAB,disco,724300,Elektronikmekanikerarbejde,disco_codes,high,danish
LAB_disco_724400,LAB,disco,724400,Telefon- og telegrafmekanikerarbejde,disco_codes,high,danish
LAB_disco_724500,LAB,disco,724500,Kabelmontørarbejde,disco_codes,high,danish
LAB_disco_730000,LAB,disco,730000,"Præcisionshåndværk, grafisk arbejde o.l.",disco_codes,high,danish
LAB_disco_731000,LAB,disco,731000,Præcisionshåndværk i metal og andre materialer,disco_codes,high,danish
LAB_disco_731100,LAB,disco,731100,Finmekanisk arbejde mv.,disco_codes,high,danish
LAB_disco_731110,LAB,disco,731110,Instrument- og urmagerarbejde o.l.,disco_codes,high,danish
LAB_disco_731120,LAB,disco,731120,Fremstilling af ortopædiske hjælpemidler,disco_codes,high,danish
LAB_disco_731130,LAB,disco,731130,Tandteknikerarbejde,disco_codes,high,danish
LAB_disco_731200,LAB,disco,731200,Musikinstrumentbygger- og stemmearbejde,disco_codes,high,danish
LAB_disco_731300,LAB,disco,731300,"Juveler-, guld- og sølvsmedearbejde",disco_codes,high,danish
LAB_disco_732000,LAB,disco,732000,"Glas-, keramik- og teglarbejde",disco_codes,high,danish
LAB_disco_732100,LAB,disco,732100,"Pottemager-, dreje- og støbearbejde",disco_codes,high,danish
LAB_disco_732200,LAB,disco,732200,Glasblæserarbejde,disco_codes,high,danish
LAB_disco_732300,LAB,disco,732300,Glasætsnings- og sandblæsningsarbejde,disco_codes,high,danish
LAB_disco_732400,LAB,disco,732400,Glas- og porcelænsmalingsarbejde,disco_codes,high,danish
LAB_disco_733000,LAB,disco,733000,"Håndarbejde i træ, tekstil o.l.",disco_codes,high,danish
LAB_disco_733100,LAB,disco,733100,Håndarbejde i træ o.l. materiale,disco_codes,high,danish
LAB_disco_733200,LAB,disco,733200,Håndarbejde i tekstil og læder,disco_codes,high,danish
LAB_disco_734000,LAB,disco,734000,"Formfremstilling, håndbogbinding og serigrafi",disco_codes,high,danish
LAB_disco_734100,LAB,disco,734100,Grafisk formfremstilling,disco_codes,high,danish
LAB_disco_734200,LAB,disco,734200,Stereotypi- og elektrotypiarbejde,disco_codes,high,danish
LAB_disco_734300,LAB,disco,734300,Gravør- og ætserarbejde,disco_codes,high,danish
LAB_disco_734400,LAB,disco,734400,"Andet fototeknisk arbejde, fx filmfremkaldelse",disco_codes,high,danish
LAB_disco_734410,LAB,disco,734410,2003 repofotografisk arbejde,disco_codes,high,danish
LAB_disco_734490,LAB,disco,734490,2003 andet fototeknisk arbejde (mørkekammerarbejde),disco_codes,high,danish
LAB_disco_734500,LAB,disco,734500,Håndbogbinding,disco_codes,high,danish
LAB_disco_734600,LAB,disco,734600,Serigrafisk arbejde,disco_codes,high,danish
LAB_disco_740000,LAB,disco,740000,Andet håndværkspræget arbejde,disco_codes,high,danish
LAB_disco_741000,LAB,disco,741000,Arbejde inden for nærings- og nydelsesmiddelindustri,disco_codes,high,danish
LAB_disco_741100,LAB,disco,741100,Slagterarbejde og behandling af fisk,disco_codes,high,danish
LAB_disco_741110,LAB,disco,741110,"Fiskefiletering, håndfiletering",disco_codes,high,danish
LAB_disco_741120,LAB,disco,741120,Behandling af skaldyr,disco_codes,high,danish
LAB_disco_741130,LAB,disco,741130,Røgearbejde,disco_codes,high,danish
LAB_disco_741140,LAB,disco,741140,Slagterarbejde vedr. butik o.l.,disco_codes,high,danish
LAB_disco_741200,LAB,disco,741200,"Bager-, konfekture- og chokoladearbejde",disco_codes,high,danish
LAB_disco_741300,LAB,disco,741300,Mejeriarbejde,disco_codes,high,danish
LAB_disco_741400,LAB,disco,741400,Konservering af frugt og grønt samt juicefremstilling,disco_codes,high,danish
LAB_disco_741500,LAB,disco,741500,Prøvesmagningsarbejde,disco_codes,high,danish
LAB_disco_741600,LAB,disco,741600,Tobaksproduktionsarbejde,disco_codes,high,danish
LAB_disco_742000,LAB,disco,742000,Træindustriarbejde,disco_codes,high,danish
LAB_disco_742100,LAB,disco,742100,Træimprægneringsarbejde,disco_codes,high,danish
LAB_disco_742200,LAB,disco,742200,Bødker- og møbelsnedkerarbejde,disco_codes,high,danish
LAB_disco_742300,LAB,disco,742300,Opstilling og betjening af maskiner inden for træindustri,disco_codes,high,danish
LAB_disco_742400,LAB,disco,742400,Kurvemager- og børstenbinderarbejde o.l.,disco_codes,high,danish
LAB_disco_743000,LAB,disco,743000,Tekstil- og beklædningsarbejde,disco_codes,high,danish
LAB_disco_743100,LAB,disco,743100,Garnforberedende arbejde (håndarbejde),disco_codes,high,danish
LAB_disco_743200,LAB,disco,743200,"Spinde-, væve- og strikkearbejde (håndarbejde)",disco_codes,high,danish
LAB_disco_743300,LAB,disco,743300,"Skrædderarbejde, modister og hattemagere",disco_codes,high,danish
LAB_disco_743400,LAB,disco,743400,Buntmagerarbejde,disco_codes,high,danish
LAB_disco_743500,LAB,disco,743500,Tilskærerarbejde (ikke maskinelt),disco_codes,high,danish
LAB_disco_743600,LAB,disco,743600,Sy- og broderiarbejde (ikke maskinelt),disco_codes,high,danish
LAB_disco_743700,LAB,disco,743700,"Møbelpolstre-, autosadelmagerarbejde",disco_codes,high,danish
LAB_disco_744000,LAB,disco,744000,"Skind-, læder- og skotøjsarbejde",disco_codes,high,danish
LAB_disco_744100,LAB,disco,744100,Garveriarbejde,disco_codes,high,danish
LAB_disco_744200,LAB,disco,744200,Skomager- og læderarbejde,disco_codes,high,danish
LAB_disco_800000,LAB,disco,800000,Proces- og maskinoperatørarbejde samt transport- og anlægsarbejde,disco_codes,high,danish
LAB_disco_810000,LAB,disco,810000,Arbejde med stationære procesanlæg,disco_codes,high,danish
LAB_disco_811000,LAB,disco,811000,Mine- og mineraludvindingsanlægsarbejde,disco_codes,high,danish
LAB_disco_811100,LAB,disco,811100,Mineanlægsarbejde,disco_codes,high,danish
LAB_disco_811200,LAB,disco,811200,"Mineral- og stenbrudsanlægsarbejde, ekskl. varmebehandlingsanlæg",disco_codes,high,danish
LAB_disco_811300,LAB,disco,811300,"Olie-, gas- og andet boreanlægsarbejde",disco_codes,high,danish
LAB_disco_812000,LAB,disco,812000,Jern- og metalværkanlæg og støberianlægsarbejde,disco_codes,high,danish
LAB_disco_812100,LAB,disco,812100,Smelteovnsarbejde,disco_codes,high,danish
LAB_disco_812200,LAB,disco,812200,Stålværksarbejde,disco_codes,high,danish
LAB_disco_812300,LAB,disco,812300,Støberiarbejde,disco_codes,high,danish
LAB_disco_812400,LAB,disco,812400,Tråd- og rørtrækning,disco_codes,high,danish
LAB_disco_813000,LAB,disco,813000,"Glas-, keramik- og teglprocesanlægsarbejde",disco_codes,high,danish
LAB_disco_813100,LAB,disco,813100,Operatør ved glas- og keramikovne,disco_codes,high,danish
LAB_disco_813900,LAB,disco,813900,"Andre procesoperatører ved glas-, keramik- og teglproduktion",disco_codes,high,danish
LAB_disco_814000,LAB,disco,814000,Træ- og papirprocesanlægsarbejde,disco_codes,high,danish
LAB_disco_814100,LAB,disco,814100,Forarbejdning af træ til yderligere bearbejdning,disco_codes,high,danish
LAB_disco_814200,LAB,disco,814200,Operatør ved papirmasseprocesanlæg,disco_codes,high,danish
LAB_disco_814300,LAB,disco,814300,Operatør ved papirfremstillingsanlæg,disco_codes,high,danish
LAB_disco_815000,LAB,disco,815000,Kemisk procesanlægsarbejde,disco_codes,high,danish
LAB_disco_815100,LAB,disco,815100,"Knuse-, blandings- og procesanlægsarbejde o.l.",disco_codes,high,danish
LAB_disco_815200,LAB,disco,815200,Operatør ved varmebehandlingsanlæg i kemisk- og mineralindustri,disco_codes,high,danish
LAB_disco_815300,LAB,disco,815300,Operatør ved filtrerings- og separeringsanlæg,disco_codes,high,danish
LAB_disco_815400,LAB,disco,815400,Destilleringsarbejde,disco_codes,high,danish
LAB_disco_815500,LAB,disco,815500,Benzin- og naturgasraffinering,disco_codes,high,danish
LAB_disco_815900,LAB,disco,815900,Øvrige procesoperatørarbejde,disco_codes,high,danish
LAB_disco_816000,LAB,disco,816000,Energi- og vandforsyningsanlægsarbejde,disco_codes,high,danish
LAB_disco_816100,LAB,disco,816100,Elværksoperatørarbejde,disco_codes,high,danish
LAB_disco_816200,LAB,disco,816200,Kedelpasning,disco_codes,high,danish
LAB_disco_816300,LAB,disco,816300,Operatør ved forbrændings- og vandforsyningsanlæg,disco_codes,high,danish
LAB_disco_817000,LAB,disco,817000,Industrirobotoperatører,disco_codes,high,danish
LAB_disco_820000,LAB,disco,820000,Betjening af industrimaskiner,disco_codes,high,danish
LAB_disco_821000,LAB,disco,821000,Betjening af maskiner inden for metal- og mineralindustri,disco_codes,high,danish
LAB_disco_821100,LAB,disco,821100,Betjening af metalforarbejdningsmaskiner,disco_codes,high,danish
LAB_disco_821200,LAB,disco,821200,Betjening af maskiner i mineralindustri,disco_codes,high,danish
LAB_disco_822000,LAB,disco,822000,Betjening af maskiner inden for kemisk industri,disco_codes,high,danish
LAB_disco_822100,LAB,disco,822100,"Betjening af maskiner i medicinalvare-, sæbe- og kosmetikindustrien",disco_codes,high,danish
LAB_disco_822200,LAB,disco,822200,Betjening af maskiner ved ammunitions- og krudtværksproduktion,disco_codes,high,danish
LAB_disco_822300,LAB,disco,822300,Betjening af maskiner ved galvanisering og industrilakering,disco_codes,high,danish
LAB_disco_822400,LAB,disco,822400,Betjening af maskiner til produktion af fotografiske artikler,disco_codes,high,danish
LAB_disco_822900,LAB,disco,822900,Betjening af maskiner ved andet kemisk arbejde,disco_codes,high,danish
LAB_disco_823000,LAB,disco,823000,Betjening af maskiner inden for gummi-og plastindustri,disco_codes,high,danish
LAB_disco_823100,LAB,disco,823100,Betjening af maskiner i gummivareindustrien,disco_codes,high,danish
LAB_disco_823200,LAB,disco,823200,Betjening af maskiner inden for plastindustri,disco_codes,high,danish
LAB_disco_823210,LAB,disco,823210,Betjening af maskiner ved produktion af plast,disco_codes,high,danish
LAB_disco_823220,LAB,disco,823220,Betjening af maskiner ved produktion af plastprodukter,disco_codes,high,danish
LAB_disco_824000,LAB,disco,824000,Betjening af maskiner vedr. færdige produkter i træ,disco_codes,high,danish
LAB_disco_825000,LAB,disco,825000,Betjening af maskiner inden for grafisk- og papirvareindustri,disco_codes,high,danish
LAB_disco_825100,LAB,disco,825100,Betjening af trykmaskiner,disco_codes,high,danish
LAB_disco_825110,LAB,disco,825110,"Betjening af trykmaskiner, ark",disco_codes,high,danish
LAB_disco_825120,LAB,disco,825120,"Betjening af trykmaskiner, rotation",disco_codes,high,danish
LAB_disco_825130,LAB,disco,825130,"Betjening af trykmaskiner, digitaltryk og -print",disco_codes,high,danish
LAB_disco_825200,LAB,disco,825200,Betjening af bogbinderimaskiner,disco_codes,high,danish
LAB_disco_825300,LAB,disco,825300,Betjening af papirbearbejdningsmaskiner,disco_codes,high,danish
LAB_disco_826000,LAB,disco,826000,"Betjening af maskiner inden for tekstil-, skind- og læderindustri",disco_codes,high,danish
LAB_disco_826100,LAB,disco,826100,"Betjening af maskiner i garnforberedende arbejde, spinderiarbejde",disco_codes,high,danish
LAB_disco_826200,LAB,disco,826200,Betjening af væve- og strikkemaskiner,disco_codes,high,danish
LAB_disco_826300,LAB,disco,826300,Betjening af symaskiner,disco_codes,high,danish
LAB_disco_826400,LAB,disco,826400,Betjening af maskiner til efterbehandlingsarbejde,disco_codes,high,danish
LAB_disco_826500,LAB,disco,826500,Betjening af maskiner til garvning og pelsberedningsarbejde,disco_codes,high,danish
LAB_disco_826600,LAB,disco,826600,Betjening af maskiner til skoproduktion,disco_codes,high,danish
LAB_disco_826900,LAB,disco,826900,"Betjening af andre maskiner inden for tekstil-, skind- og læderindustri",disco_codes,high,danish
LAB_disco_826910,LAB,disco,826910,Maskinel tilskæring af tekstilvarer,disco_codes,high,danish
LAB_disco_826920,LAB,disco,826920,Betjening af rebslagerimaskiner,disco_codes,high,danish
LAB_disco_826930,LAB,disco,826930,Betjening af vodbindingsmaskiner,disco_codes,high,danish
LAB_disco_826940,LAB,disco,826940,Betjening af lædervaremaskiner ekskl. skoproduktion,disco_codes,high,danish
LAB_disco_826990,LAB,disco,826990,"Øvrigt maskinarbejde inden for tekstil-, skind- og læderindustri",disco_codes,high,danish
LAB_disco_827000,LAB,disco,827000,Betjening af maskiner inden for nærings- og nydelsesmiddelindustri,disco_codes,high,danish
LAB_disco_827100,LAB,disco,827100,"Industrislagtning, maskinel behandling af råvarer inden for fiskeindustri mv.",disco_codes,high,danish
LAB_disco_827110,LAB,disco,827110,"Industrielt slagteriarbejde, behandling af råvarer (ekskl. fjerkræ)",disco_codes,high,danish
LAB_disco_827120,LAB,disco,827120,"Fjerkræslagteriarbejde, behandling af råvarer",disco_codes,high,danish
LAB_disco_827130,LAB,disco,827130,Maskinel behandling af råvarer inden for fiskeindustrien,disco_codes,high,danish
LAB_disco_827140,LAB,disco,827140,"Færdigvareproduktion, kød-, fjerkræ- og fiskeprodukter",disco_codes,high,danish
LAB_disco_827200,LAB,disco,827200,Betjening af maskiner i mejeriproduktion,disco_codes,high,danish
LAB_disco_827300,LAB,disco,827300,Betjening af maskiner på møllerier,disco_codes,high,danish
LAB_disco_827400,LAB,disco,827400,Betjening af bageri- og sukkervareproduktionsmaskiner,disco_codes,high,danish
LAB_disco_827500,LAB,disco,827500,Betjening af maskiner i frugt- og grøntkonservesproduktion og margarinefremstilling,disco_codes,high,danish
LAB_disco_827600,LAB,disco,827600,Betjening af maskiner i sukkerproduktion,disco_codes,high,danish
LAB_disco_827700,LAB,disco,827700,"Betjening af maskiner ved te-, kaffe- og kakaoristningsproduktion",disco_codes,high,danish
LAB_disco_827800,LAB,disco,827800,Betjening af maskiner i bryggeriproduktion,disco_codes,high,danish
LAB_disco_827900,LAB,disco,827900,Betjening af maskiner i tobaksindustrien,disco_codes,high,danish
LAB_disco_828000,LAB,disco,828000,Monterings- og samlebåndsarbejde,disco_codes,high,danish
LAB_disco_828100,LAB,disco,828100,Montering af me­kaniske maskiner,disco_codes,high,danish
LAB_disco_828200,LAB,disco,828200,Montering af elektrisk udstyr,disco_codes,high,danish
LAB_disco_828300,LAB,disco,828300,Montering af elektronisk udstyr,disco_codes,high,danish
LAB_disco_828400,LAB,disco,828400,"Monterings- og samlebåndsarbejde inden for metal-, gummi- og plastproduktion",disco_codes,high,danish
LAB_disco_828500,LAB,disco,828500,Monterings- og samlebåndsarbejde inden for træproduktion,disco_codes,high,danish
LAB_disco_828600,LAB,disco,828600,"Samlebåndsarbejde inden for papir-, tekstil- og tilsvarende produktion",disco_codes,high,danish
LAB_disco_828700,LAB,disco,828700,Andet monterings og samlebåndsarbejde,disco_codes,high,danish
LAB_disco_829000,LAB,disco,829000,Betjening af andre maskiner og kvalitetskontrol af varer i produktionen,disco_codes,high,danish
LAB_disco_829010,LAB,disco,829010,Maskinel pakning og mærkning,disco_codes,high,danish
LAB_disco_829020,LAB,disco,829020,Kontrol af varer før bearbejdning,disco_codes,high,danish
LAB_disco_829030,LAB,disco,829030,Kontrol af varer efter bearbejdning,disco_codes,high,danish
LAB_disco_829090,LAB,disco,829090,Betjening af øvrige maskiner,disco_codes,high,danish
LAB_disco_830000,LAB,disco,830000,Transport- og anlægsarbejde,disco_codes,high,danish
LAB_disco_831000,LAB,disco,831000,Jernbanedrift,disco_codes,high,danish
LAB_disco_831100,LAB,disco,831100,Lokomotiv- og elektroførerarbejde,disco_codes,high,danish
LAB_disco_831200,LAB,disco,831200,Betjent- og rangerarbejde,disco_codes,high,danish
LAB_disco_831210,LAB,disco,831210,Betjent- og rangerarbejde,disco_codes,high,danish
LAB_disco_832000,LAB,disco,832000,Chaufførarbejde,disco_codes,high,danish
LAB_disco_832100,LAB,disco,832100,Motorcykelbude,disco_codes,high,danish
LAB_disco_832200,LAB,disco,832200,Hyre- og varevognschauffører,disco_codes,high,danish
LAB_disco_832210,LAB,disco,832210,Hyrevognschauffører og anden persontransport,disco_codes,high,danish
LAB_disco_832220,LAB,disco,832220,Hyrevognschauffører med godstransport,disco_codes,high,danish
LAB_disco_832230,LAB,disco,832230,"Varevognschauffører med farligt gods, national transport",disco_codes,high,danish
LAB_disco_832240,LAB,disco,832240,"Varevognschauffører med farligt gods, international transport",disco_codes,high,danish
LAB_disco_832250,LAB,disco,832250,Varevognschauffører med flytteopgaver,disco_codes,high,danish
LAB_disco_832260,LAB,disco,832260,Varevognschauffører med renovationsopgaver,disco_codes,high,danish
LAB_disco_832270,LAB,disco,832270,Varevognschauffører med salgs- og repræsentationsopgaver,disco_codes,high,danish
LAB_disco_832280,LAB,disco,832280,"Andre varevognschauffører, national transport",disco_codes,high,danish
LAB_disco_832290,LAB,disco,832290,"Andre varevognschauffører, international transport",disco_codes,high,danish
LAB_disco_832300,LAB,disco,832300,Buschauffører,disco_codes,high,danish
LAB_disco_832310,LAB,disco,832310,"Buschauffører, national rutefart",disco_codes,high,danish
LAB_disco_832320,LAB,disco,832320,"Buschauffører, national turistfart",disco_codes,high,danish
LAB_disco_832330,LAB,disco,832330,"Buschauffører, international rutefart",disco_codes,high,danish
LAB_disco_832340,LAB,disco,832340,"Buschauffører, international turistfart",disco_codes,high,danish
LAB_disco_832400,LAB,disco,832400,Last- og tankbilschauffører,disco_codes,high,danish
LAB_disco_832410,LAB,disco,832410,"Last- og tankbilschauffører med farligt gods, national transport",disco_codes,high,danish
LAB_disco_832420,LAB,disco,832420,"Last- og tankbilschauffører med farligt gods, international transport",disco_codes,high,danish
LAB_disco_832430,LAB,disco,832430,Last- og tankbilschauffører med flytteopgaver,disco_codes,high,danish
LAB_disco_832440,LAB,disco,832440,Last- og tankbilschauffører med renovationsopgaver,disco_codes,high,danish
LAB_disco_832450,LAB,disco,832450,Last- og tankbilschauffører med salgs- og repræsentationsopgaver,disco_codes,high,danish
LAB_disco_832460,LAB,disco,832460,"Andre last- og tankbilschauffører, national transport",disco_codes,high,danish
LAB_disco_832470,LAB,disco,832470,"Andre last- og tankbilschauffører, international transport",disco_codes,high,danish
LAB_disco_833000,LAB,disco,833000,Arbejde med andre mobile maskiner og køretøjer,disco_codes,high,danish
LAB_disco_833100,LAB,disco,833100,Landbrugsmaskinførere,disco_codes,high,danish
LAB_disco_833200,LAB,disco,833200,Entreprenørmaskinførere,disco_codes,high,danish
LAB_disco_833300,LAB,disco,833300,Kran- og liftførerarbejde,disco_codes,high,danish
LAB_disco_833310,LAB,disco,833310,Kranførere ved stationære kraner,disco_codes,high,danish
LAB_disco_833320,LAB,disco,833320,Kran- og liftførere ved mobile kraner og lifte,disco_codes,high,danish
LAB_disco_833400,LAB,disco,833400,Truckførere,disco_codes,high,danish
LAB_disco_834000,LAB,disco,834000,Dæksarbejde og medhjælperarbejde ombord på skibe,disco_codes,high,danish
LAB_disco_900000,LAB,disco,900000,Andet arbejde,disco_codes,high,danish
LAB_disco_910000,LAB,disco,910000,"Rengørings- og renovationsarbejde, bud- og vagttjeneste, telefon- og dørsalg m.v.",disco_codes,high,danish
LAB_disco_911000,LAB,disco,911000,Salg og service fra gade eller telefon,disco_codes,high,danish
LAB_disco_911300,LAB,disco,911300,salgs- og servicearbejde fra gade eller telefon,disco_codes,high,danish
LAB_disco_911310,LAB,disco,911310,Dør- og telefonsalg,disco_codes,high,danish
LAB_disco_911320,LAB,disco,911320,"Interviewarbejde vedr. undersøgelser, herunder personlig henvendelse",disco_codes,high,danish
LAB_disco_912000,LAB,disco,912000,Skopudsning o.l. gadeservicearbejde,disco_codes,high,danish
LAB_disco_913000,LAB,disco,913000,Rengørings- og køkkenhjælpsarbejde,disco_codes,high,danish
LAB_disco_913100,LAB,disco,913100,Rengørings- og køkkenhjælpsarbejde i private hjem,disco_codes,high,danish
LAB_disco_913200,LAB,disco,913200,"Rengøring, køkkenhjælp mv. (ikke private hjem)",disco_codes,high,danish
LAB_disco_913210,LAB,disco,913210,Rengøring af kontorer og beboelsesområder,disco_codes,high,danish
LAB_disco_913220,LAB,disco,913220,Rengøring på hospitaler o.l.,disco_codes,high,danish
LAB_disco_913230,LAB,disco,913230,Rengøring af fabrikslokaler o.l.,disco_codes,high,danish
LAB_disco_913240,LAB,disco,913240,Medhjælp i køkken,disco_codes,high,danish
LAB_disco_913245,LAB,disco,913245,Afrydder i restauranter o.l.,disco_codes,high,danish
LAB_disco_913250,LAB,disco,913250,Klargøring af værelser på hoteller o.l.,disco_codes,high,danish
LAB_disco_913260,LAB,disco,913260,"Rengøring af passagerområder i fly, tog og busser",disco_codes,high,danish
LAB_disco_913270,LAB,disco,913270,"Serviceassistentarbejde, tværgående serviceopgaver mv.",disco_codes,high,danish
LAB_disco_913300,LAB,disco,913300,Vaskeri- og renseriarbejde,disco_codes,high,danish
LAB_disco_914000,LAB,disco,914000,Vedligeholdelse af bygninger og anlæg samt vinduespolering o.l.,disco_codes,high,danish
LAB_disco_914100,LAB,disco,914100,Ejendomsservice og pedelarbejde,disco_codes,high,danish
LAB_disco_914111,LAB,disco,914111,Ejendomsserviceassistentarbejde,disco_codes,high,danish
LAB_disco_914112,LAB,disco,914112,Arbejde som gårdmand o.l.,disco_codes,high,danish
LAB_disco_914113,LAB,disco,914113,Pedelarbejde på skoler o.l.,disco_codes,high,danish
LAB_disco_914200,LAB,disco,914200,Vinduespolering og klargøring af biler,disco_codes,high,danish
LAB_disco_914210,LAB,disco,914210,Vinduespolering,disco_codes,high,danish
LAB_disco_914220,LAB,disco,914220,Rengøring og klargøring af biler,disco_codes,high,danish
LAB_disco_915000,LAB,disco,915000,"Budtjeneste, vagtarbejde og måleraflæsning o.l.",disco_codes,high,danish
LAB_disco_915100,LAB,disco,915100,"Bude, dragere o.l.",disco_codes,high,danish
LAB_disco_915200,LAB,disco,915200,"Dørvogtere, billettering og opsyn o.l.",disco_codes,high,danish
LAB_disco_915300,LAB,disco,915300,"Måleraflæsning, automattømning",disco_codes,high,danish
LAB_disco_916000,LAB,disco,916000,Renovationsarbejde ekskl. kørsel af renovationsvogne,disco_codes,high,danish
LAB_disco_916100,LAB,disco,916100,Renovationsarbejde,disco_codes,high,danish
LAB_disco_916200,LAB,disco,916200,"Gadefejere, snerydning o.l.",disco_codes,high,danish
LAB_disco_920000,LAB,disco,920000,"Medhjælp inden for landbrug, gartneri, fiskeri og skovbrug",disco_codes,high,danish
LAB_disco_921000,LAB,disco,921000,"Medhjælp inden for landbrug, gartneri, fiskeri og skovbrug",disco_codes,high,danish
LAB_disco_921100,LAB,disco,921100,"Landbrugs- og gartnerimedhjælperarbejde, frugtplukkerarbejde",disco_codes,high,danish
LAB_disco_921200,LAB,disco,921200,Medhjælp ved skovbrug,disco_codes,high,danish
LAB_disco_921300,LAB,disco,921300,"Medhjælp i fiskerierhverv på land, samt medhjælp ved jagt o.l.",disco_codes,high,danish
LAB_disco_926200,LAB,disco,926200,DISCO occupational code: 926200,enhanced_english,medium,english
LAB_disco_930000,LAB,disco,930000,"Manuelt arbejde inden for bygge- og anlægssektoren, fremstillingsvirksomhed samt transportsektoren",disco_codes,high,danish
LAB_disco_931000,LAB,disco,931000,Manuelt arbejde inden for bygge- og anlægssektoren,disco_codes,high,danish
LAB_disco_931100,LAB,disco,931100,Mine- og stenbrudsarbejde,disco_codes,high,danish
LAB_disco_931200,LAB,disco,931200,Anlægsarbejde,disco_codes,high,danish
LAB_disco_931210,LAB,disco,931210,Asfaltarbejde,disco_codes,high,danish
LAB_disco_931220,LAB,disco,931220,Medhjælp ved brolæggerarbejde,disco_codes,high,danish
LAB_disco_931230,LAB,disco,931230,Kabelarbejde,disco_codes,high,danish
LAB_disco_931240,LAB,disco,931240,Montage af luftledninger,disco_codes,high,danish
LAB_disco_931290,LAB,disco,931290,"Jord-, kloak- og andet anlægsarbejde",disco_codes,high,danish
LAB_disco_931300,LAB,disco,931300,"Bygningsarbejde, medhjælp",disco_codes,high,danish
LAB_disco_931310,LAB,disco,931310,Isoleringsarbejde uden særlige kvalifikationer,disco_codes,high,danish
LAB_disco_931320,LAB,disco,931320,Tagdækningsarbejde uden særlige kvalifikationer,disco_codes,high,danish
LAB_disco_931330,LAB,disco,931330,Medhjælp ved murerarbejde,disco_codes,high,danish
LAB_disco_931340,LAB,disco,931340,Beton- jernbeton- og montagearbejde uden særlige kvalifikationer,disco_codes,high,danish
LAB_disco_931390,LAB,disco,931390,Andet bygningsarbejde uden særlige kvalifikationer,disco_codes,high,danish
LAB_disco_932000,LAB,disco,932000,Manuelt arbejde inden for fremstillingsvirksomhed,disco_codes,high,danish
LAB_disco_932010,LAB,disco,932010,Manuelt pakningsarbejde,disco_codes,high,danish
LAB_disco_932020,LAB,disco,932020,Andet industriarbejde uden betjening af stationære maskiner,disco_codes,high,danish
LAB_disco_933000,LAB,disco,933000,Manuelt transport- og lagerarbejde m.v.,disco_codes,high,danish
LAB_disco_933010,LAB,disco,933010,Lager- og pakhusarbejde,disco_codes,high,danish
LAB_disco_933020,LAB,disco,933020,Lastning og losning af skibe ekskl. bulk og fisk,disco_codes,high,danish
LAB_disco_933030,LAB,disco,933030,"Lastning og losning af skibe, bulk",disco_codes,high,danish
LAB_disco_933040,LAB,disco,933040,"Lastning og losning af skibe, fisk",disco_codes,high,danish
LAB_disco_933050,LAB,disco,933050,Håndtering af bagage og flyttegods,disco_codes,high,danish
LAB_disco_933060,LAB,disco,933060,Medhjælp i butik mv. (uden kassearbejde),disco_codes,high,danish
LAB_disco_933090,LAB,disco,933090,Medhjælp ved transportarbejde i øvrigt,disco_codes,high,danish
LAB_disco_999900,LAB,disco,999900,Uoplyst,disco_codes,high,danish
LAB_disco_999999,LAB,disco,999999,Uoplyst,disco_codes,high,danish
